"aid","Latitude","Longitude","Habitat_WWF","class_description","metric","buff_dist_km","buff_metric","value_median","sp_name","sp_ab","sp_pa"
53,1.00849,-51.29485,"Floresta","Forest","cpland",10,"cpland_10",68.9247272222427,"sppJ",0,0
53,1.00849,-51.29485,"Floresta","Forest","cpland",10,"cpland_10",68.9247272222427,"sppK",2,1
54,0.23926,-51.28197,"Cerrado","Forest","cpland",1,"cpland_1",1.73267326732673,"sppA",0,0
54,0.23926,-51.28197,"Cerrado","Forest","cpland",1,"cpland_1",1.73267326732673,"sppB",0,0
54,0.23926,-51.28197,"Cerrado","Forest","cpland",1,"cpland_1",1.73267326732673,"sppC",0,0
54,0.23926,-51.28197,"Cerrado","Forest","cpland",1,"cpland_1",1.73267326732673,"sppD",0,0
54,0.23926,-51.28197,"Cerrado","Forest","cpland",1,"cpland_1",1.73267326732673,"sppE",0,0
54,0.23926,-51.28197,"Cerrado","Forest","cpland",1,"cpland_1",1.73267326732673,"sppF",0,0
54,0.23926,-51.28197,"Cerrado","Forest","cpland",1,"cpland_1",1.73267326732673,"sppG",0,0
54,0.23926,-51.28197,"Cerrado","Forest","cpland",1,"cpland_1",1.73267326732673,"sppH",2,1
54,0.23926,-51.28197,"Cerrado","Forest","cpland",1,"cpland_1",1.73267326732673,"sppI",1,1
54,0.23926,-51.28197,"Cerrado","Forest","cpland",1,"cpland_1",1.73267326732673,"sppJ",3,1
54,0.23926,-51.28197,"Cerrado","Forest","cpland",1,"cpland_1",1.73267326732673,"sppK",1,1
54,0.23926,-51.28197,"Cerrado","Forest","cpland",10,"cpland_10",18.5552259442796,"sppA",0,0
54,0.23926,-51.28197,"Cerrado","Forest","cpland",10,"cpland_10",18.5552259442796,"sppB",0,0
54,0.23926,-51.28197,"Cerrado","Forest","cpland",10,"cpland_10",18.5552259442796,"sppC",0,0
54,0.23926,-51.28197,"Cerrado","Forest","cpland",10,"cpland_10",18.5552259442796,"sppD",0,0
54,0.23926,-51.28197,"Cerrado","Forest","cpland",10,"cpland_10",18.5552259442796,"sppE",0,0
54,0.23926,-51.28197,"Cerrado","Forest","cpland",10,"cpland_10",18.5552259442796,"sppF",0,0
54,0.23926,-51.28197,"Cerrado","Forest","cpland",10,"cpland_10",18.5552259442796,"sppG",0,0
54,0.23926,-51.28197,"Cerrado","Forest","cpland",10,"cpland_10",18.5552259442796,"sppH",2,1
54,0.23926,-51.28197,"Cerrado","Forest","cpland",10,"cpland_10",18.5552259442796,"sppI",1,1
54,0.23926,-51.28197,"Cerrado","Forest","cpland",10,"cpland_10",18.5552259442796,"sppJ",3,1
54,0.23926,-51.28197,"Cerrado","Forest","cpland",10,"cpland_10",18.5552259442796,"sppK",1,1
55,0.18888,-51.27711,"Cerrado","Forest","cpland",1,"cpland_1",18.5867473192191,"sppA",0,0
55,0.18888,-51.27711,"Cerrado","Forest","cpland",1,"cpland_1",18.5867473192191,"sppB",0,0
55,0.18888,-51.27711,"Cerrado","Forest","cpland",1,"cpland_1",18.5867473192191,"sppC",0,0
55,0.18888,-51.27711,"Cerrado","Forest","cpland",1,"cpland_1",18.5867473192191,"sppD",0,0
55,0.18888,-51.27711,"Cerrado","Forest","cpland",1,"cpland_1",18.5867473192191,"sppE",1,1
55,0.18888,-51.27711,"Cerrado","Forest","cpland",1,"cpland_1",18.5867473192191,"sppF",0,0
55,0.18888,-51.27711,"Cerrado","Forest","cpland",1,"cpland_1",18.5867473192191,"sppG",0,0
55,0.18888,-51.27711,"Cerrado","Forest","cpland",1,"cpland_1",18.5867473192191,"sppH",0,0
55,0.18888,-51.27711,"Cerrado","Forest","cpland",1,"cpland_1",18.5867473192191,"sppI",1,1
55,0.18888,-51.27711,"Cerrado","Forest","cpland",1,"cpland_1",18.5867473192191,"sppJ",2,1
55,0.18888,-51.27711,"Cerrado","Forest","cpland",1,"cpland_1",18.5867473192191,"sppK",1,1
55,0.18888,-51.27711,"Cerrado","Forest","cpland",10,"cpland_10",26.872387753078,"sppA",0,0
55,0.18888,-51.27711,"Cerrado","Forest","cpland",10,"cpland_10",26.872387753078,"sppB",0,0
55,0.18888,-51.27711,"Cerrado","Forest","cpland",10,"cpland_10",26.872387753078,"sppC",0,0
55,0.18888,-51.27711,"Cerrado","Forest","cpland",10,"cpland_10",26.872387753078,"sppD",0,0
55,0.18888,-51.27711,"Cerrado","Forest","cpland",10,"cpland_10",26.872387753078,"sppE",1,1
55,0.18888,-51.27711,"Cerrado","Forest","cpland",10,"cpland_10",26.872387753078,"sppF",0,0
55,0.18888,-51.27711,"Cerrado","Forest","cpland",10,"cpland_10",26.872387753078,"sppG",0,0
55,0.18888,-51.27711,"Cerrado","Forest","cpland",10,"cpland_10",26.872387753078,"sppH",0,0
55,0.18888,-51.27711,"Cerrado","Forest","cpland",10,"cpland_10",26.872387753078,"sppI",1,1
55,0.18888,-51.27711,"Cerrado","Forest","cpland",10,"cpland_10",26.872387753078,"sppJ",2,1
55,0.18888,-51.27711,"Cerrado","Forest","cpland",10,"cpland_10",26.872387753078,"sppK",1,1
56,0.13997,-51.4253,"Cerrado","Forest","cpland",1,"cpland_1",9.49751518498067,"sppA",0,0
56,0.13997,-51.4253,"Cerrado","Forest","cpland",1,"cpland_1",9.49751518498067,"sppB",0,0
56,0.13997,-51.4253,"Cerrado","Forest","cpland",1,"cpland_1",9.49751518498067,"sppC",1,1
56,0.13997,-51.4253,"Cerrado","Forest","cpland",1,"cpland_1",9.49751518498067,"sppD",0,0
56,0.13997,-51.4253,"Cerrado","Forest","cpland",1,"cpland_1",9.49751518498067,"sppE",0,0
56,0.13997,-51.4253,"Cerrado","Forest","cpland",1,"cpland_1",9.49751518498067,"sppF",0,0
56,0.13997,-51.4253,"Cerrado","Forest","cpland",1,"cpland_1",9.49751518498067,"sppG",0,0
56,0.13997,-51.4253,"Cerrado","Forest","cpland",1,"cpland_1",9.49751518498067,"sppH",0,0
56,0.13997,-51.4253,"Cerrado","Forest","cpland",1,"cpland_1",9.49751518498067,"sppI",2,1
56,0.13997,-51.4253,"Cerrado","Forest","cpland",1,"cpland_1",9.49751518498067,"sppJ",3,1
56,0.13997,-51.4253,"Cerrado","Forest","cpland",1,"cpland_1",9.49751518498067,"sppK",1,1
56,0.13997,-51.4253,"Cerrado","Forest","cpland",10,"cpland_10",19.6304103906702,"sppA",0,0
56,0.13997,-51.4253,"Cerrado","Forest","cpland",10,"cpland_10",19.6304103906702,"sppB",0,0
56,0.13997,-51.4253,"Cerrado","Forest","cpland",10,"cpland_10",19.6304103906702,"sppC",1,1
56,0.13997,-51.4253,"Cerrado","Forest","cpland",10,"cpland_10",19.6304103906702,"sppD",0,0
56,0.13997,-51.4253,"Cerrado","Forest","cpland",10,"cpland_10",19.6304103906702,"sppE",0,0
56,0.13997,-51.4253,"Cerrado","Forest","cpland",10,"cpland_10",19.6304103906702,"sppF",0,0
56,0.13997,-51.4253,"Cerrado","Forest","cpland",10,"cpland_10",19.6304103906702,"sppG",0,0
56,0.13997,-51.4253,"Cerrado","Forest","cpland",10,"cpland_10",19.6304103906702,"sppH",0,0
56,0.13997,-51.4253,"Cerrado","Forest","cpland",10,"cpland_10",19.6304103906702,"sppI",2,1
56,0.13997,-51.4253,"Cerrado","Forest","cpland",10,"cpland_10",19.6304103906702,"sppJ",3,1
56,0.13997,-51.4253,"Cerrado","Forest","cpland",10,"cpland_10",19.6304103906702,"sppK",1,1
57,0.07058,-51.43643,"Cerrado","Forest","cpland",1,"cpland_1",26.9749518304432,"sppA",0,0
57,0.07058,-51.43643,"Cerrado","Forest","cpland",1,"cpland_1",26.9749518304432,"sppB",0,0
57,0.07058,-51.43643,"Cerrado","Forest","cpland",1,"cpland_1",26.9749518304432,"sppC",0,0
57,0.07058,-51.43643,"Cerrado","Forest","cpland",1,"cpland_1",26.9749518304432,"sppD",0,0
57,0.07058,-51.43643,"Cerrado","Forest","cpland",1,"cpland_1",26.9749518304432,"sppE",2,1
57,0.07058,-51.43643,"Cerrado","Forest","cpland",1,"cpland_1",26.9749518304432,"sppF",1,1
57,0.07058,-51.43643,"Cerrado","Forest","cpland",1,"cpland_1",26.9749518304432,"sppG",0,0
57,0.07058,-51.43643,"Cerrado","Forest","cpland",1,"cpland_1",26.9749518304432,"sppH",3,1
57,0.07058,-51.43643,"Cerrado","Forest","cpland",1,"cpland_1",26.9749518304432,"sppI",2,1
57,0.07058,-51.43643,"Cerrado","Forest","cpland",1,"cpland_1",26.9749518304432,"sppJ",0,0
57,0.07058,-51.43643,"Cerrado","Forest","cpland",1,"cpland_1",26.9749518304432,"sppK",2,1
57,0.07058,-51.43643,"Cerrado","Forest","cpland",10,"cpland_10",45.0123971040365,"sppA",0,0
57,0.07058,-51.43643,"Cerrado","Forest","cpland",10,"cpland_10",45.0123971040365,"sppB",0,0
57,0.07058,-51.43643,"Cerrado","Forest","cpland",10,"cpland_10",45.0123971040365,"sppC",0,0
57,0.07058,-51.43643,"Cerrado","Forest","cpland",10,"cpland_10",45.0123971040365,"sppD",0,0
57,0.07058,-51.43643,"Cerrado","Forest","cpland",10,"cpland_10",45.0123971040365,"sppE",2,1
57,0.07058,-51.43643,"Cerrado","Forest","cpland",10,"cpland_10",45.0123971040365,"sppF",1,1
57,0.07058,-51.43643,"Cerrado","Forest","cpland",10,"cpland_10",45.0123971040365,"sppG",0,0
57,0.07058,-51.43643,"Cerrado","Forest","cpland",10,"cpland_10",45.0123971040365,"sppH",3,1
57,0.07058,-51.43643,"Cerrado","Forest","cpland",10,"cpland_10",45.0123971040365,"sppI",2,1
57,0.07058,-51.43643,"Cerrado","Forest","cpland",10,"cpland_10",45.0123971040365,"sppJ",0,0
57,0.07058,-51.43643,"Cerrado","Forest","cpland",10,"cpland_10",45.0123971040365,"sppK",2,1
58,0.10813,-51.35652,"Cerrado","Forest","cpland",1,"cpland_1",48.4606926882903,"sppA",0,0
58,0.10813,-51.35652,"Cerrado","Forest","cpland",1,"cpland_1",48.4606926882903,"sppB",0,0
58,0.10813,-51.35652,"Cerrado","Forest","cpland",1,"cpland_1",48.4606926882903,"sppC",0,0
58,0.10813,-51.35652,"Cerrado","Forest","cpland",1,"cpland_1",48.4606926882903,"sppD",0,0
58,0.10813,-51.35652,"Cerrado","Forest","cpland",1,"cpland_1",48.4606926882903,"sppE",0,0
58,0.10813,-51.35652,"Cerrado","Forest","cpland",1,"cpland_1",48.4606926882903,"sppF",0,0
58,0.10813,-51.35652,"Cerrado","Forest","cpland",1,"cpland_1",48.4606926882903,"sppG",2,1
58,0.10813,-51.35652,"Cerrado","Forest","cpland",1,"cpland_1",48.4606926882903,"sppH",2,1
58,0.10813,-51.35652,"Cerrado","Forest","cpland",1,"cpland_1",48.4606926882903,"sppI",1,1
58,0.10813,-51.35652,"Cerrado","Forest","cpland",1,"cpland_1",48.4606926882903,"sppJ",2,1
58,0.10813,-51.35652,"Cerrado","Forest","cpland",1,"cpland_1",48.4606926882903,"sppK",0,0
58,0.10813,-51.35652,"Cerrado","Forest","cpland",10,"cpland_10",31.4311617299166,"sppA",0,0
58,0.10813,-51.35652,"Cerrado","Forest","cpland",10,"cpland_10",31.4311617299166,"sppB",0,0
58,0.10813,-51.35652,"Cerrado","Forest","cpland",10,"cpland_10",31.4311617299166,"sppC",0,0
58,0.10813,-51.35652,"Cerrado","Forest","cpland",10,"cpland_10",31.4311617299166,"sppD",0,0
58,0.10813,-51.35652,"Cerrado","Forest","cpland",10,"cpland_10",31.4311617299166,"sppE",0,0
58,0.10813,-51.35652,"Cerrado","Forest","cpland",10,"cpland_10",31.4311617299166,"sppF",0,0
58,0.10813,-51.35652,"Cerrado","Forest","cpland",10,"cpland_10",31.4311617299166,"sppG",2,1
58,0.10813,-51.35652,"Cerrado","Forest","cpland",10,"cpland_10",31.4311617299166,"sppH",2,1
58,0.10813,-51.35652,"Cerrado","Forest","cpland",10,"cpland_10",31.4311617299166,"sppI",1,1
58,0.10813,-51.35652,"Cerrado","Forest","cpland",10,"cpland_10",31.4311617299166,"sppJ",2,1
58,0.10813,-51.35652,"Cerrado","Forest","cpland",10,"cpland_10",31.4311617299166,"sppK",0,0
59,0.38566,-51.20977,"Cerrado","Forest","cpland",1,"cpland_1",26.0774087290695,"sppA",0,0
59,0.38566,-51.20977,"Cerrado","Forest","cpland",1,"cpland_1",26.0774087290695,"sppB",1,1
59,0.38566,-51.20977,"Cerrado","Forest","cpland",1,"cpland_1",26.0774087290695,"sppC",0,0
59,0.38566,-51.20977,"Cerrado","Forest","cpland",1,"cpland_1",26.0774087290695,"sppD",0,0
59,0.38566,-51.20977,"Cerrado","Forest","cpland",1,"cpland_1",26.0774087290695,"sppE",0,0
59,0.38566,-51.20977,"Cerrado","Forest","cpland",1,"cpland_1",26.0774087290695,"sppF",0,0
59,0.38566,-51.20977,"Cerrado","Forest","cpland",1,"cpland_1",26.0774087290695,"sppG",1,1
59,0.38566,-51.20977,"Cerrado","Forest","cpland",1,"cpland_1",26.0774087290695,"sppH",1,1
59,0.38566,-51.20977,"Cerrado","Forest","cpland",1,"cpland_1",26.0774087290695,"sppI",0,0
59,0.38566,-51.20977,"Cerrado","Forest","cpland",1,"cpland_1",26.0774087290695,"sppJ",0,0
59,0.38566,-51.20977,"Cerrado","Forest","cpland",1,"cpland_1",26.0774087290695,"sppK",1,1
59,0.38566,-51.20977,"Cerrado","Forest","cpland",10,"cpland_10",37.2267324067384,"sppA",0,0
59,0.38566,-51.20977,"Cerrado","Forest","cpland",10,"cpland_10",37.2267324067384,"sppB",1,1
59,0.38566,-51.20977,"Cerrado","Forest","cpland",10,"cpland_10",37.2267324067384,"sppC",0,0
59,0.38566,-51.20977,"Cerrado","Forest","cpland",10,"cpland_10",37.2267324067384,"sppD",0,0
59,0.38566,-51.20977,"Cerrado","Forest","cpland",10,"cpland_10",37.2267324067384,"sppE",0,0
59,0.38566,-51.20977,"Cerrado","Forest","cpland",10,"cpland_10",37.2267324067384,"sppF",0,0
59,0.38566,-51.20977,"Cerrado","Forest","cpland",10,"cpland_10",37.2267324067384,"sppG",1,1
59,0.38566,-51.20977,"Cerrado","Forest","cpland",10,"cpland_10",37.2267324067384,"sppH",1,1
59,0.38566,-51.20977,"Cerrado","Forest","cpland",10,"cpland_10",37.2267324067384,"sppI",0,0
59,0.38566,-51.20977,"Cerrado","Forest","cpland",10,"cpland_10",37.2267324067384,"sppJ",0,0
59,0.38566,-51.20977,"Cerrado","Forest","cpland",10,"cpland_10",37.2267324067384,"sppK",1,1
60,0.35381,-51.20778,"Cerrado","Forest","cpland",1,"cpland_1",45.4068965517241,"sppA",0,0
60,0.35381,-51.20778,"Cerrado","Forest","cpland",1,"cpland_1",45.4068965517241,"sppB",0,0
60,0.35381,-51.20778,"Cerrado","Forest","cpland",1,"cpland_1",45.4068965517241,"sppC",1,1
60,0.35381,-51.20778,"Cerrado","Forest","cpland",1,"cpland_1",45.4068965517241,"sppD",0,0
60,0.35381,-51.20778,"Cerrado","Forest","cpland",1,"cpland_1",45.4068965517241,"sppE",0,0
60,0.35381,-51.20778,"Cerrado","Forest","cpland",1,"cpland_1",45.4068965517241,"sppF",0,0
60,0.35381,-51.20778,"Cerrado","Forest","cpland",1,"cpland_1",45.4068965517241,"sppG",2,1
60,0.35381,-51.20778,"Cerrado","Forest","cpland",1,"cpland_1",45.4068965517241,"sppH",2,1
60,0.35381,-51.20778,"Cerrado","Forest","cpland",1,"cpland_1",45.4068965517241,"sppI",1,1
60,0.35381,-51.20778,"Cerrado","Forest","cpland",1,"cpland_1",45.4068965517241,"sppJ",0,0
60,0.35381,-51.20778,"Cerrado","Forest","cpland",1,"cpland_1",45.4068965517241,"sppK",1,1
60,0.35381,-51.20778,"Cerrado","Forest","cpland",10,"cpland_10",38.8866064674066,"sppA",0,0
60,0.35381,-51.20778,"Cerrado","Forest","cpland",10,"cpland_10",38.8866064674066,"sppB",0,0
60,0.35381,-51.20778,"Cerrado","Forest","cpland",10,"cpland_10",38.8866064674066,"sppC",1,1
60,0.35381,-51.20778,"Cerrado","Forest","cpland",10,"cpland_10",38.8866064674066,"sppD",0,0
60,0.35381,-51.20778,"Cerrado","Forest","cpland",10,"cpland_10",38.8866064674066,"sppE",0,0
60,0.35381,-51.20778,"Cerrado","Forest","cpland",10,"cpland_10",38.8866064674066,"sppF",0,0
60,0.35381,-51.20778,"Cerrado","Forest","cpland",10,"cpland_10",38.8866064674066,"sppG",2,1
60,0.35381,-51.20778,"Cerrado","Forest","cpland",10,"cpland_10",38.8866064674066,"sppH",2,1
60,0.35381,-51.20778,"Cerrado","Forest","cpland",10,"cpland_10",38.8866064674066,"sppI",1,1
60,0.35381,-51.20778,"Cerrado","Forest","cpland",10,"cpland_10",38.8866064674066,"sppJ",0,0
60,0.35381,-51.20778,"Cerrado","Forest","cpland",10,"cpland_10",38.8866064674066,"sppK",1,1
61,0.29715,-51.13442,"Cerrado","Forest","cpland",1,"cpland_1",26.2304096783063,"sppA",0,0
61,0.29715,-51.13442,"Cerrado","Forest","cpland",1,"cpland_1",26.2304096783063,"sppB",0,0
61,0.29715,-51.13442,"Cerrado","Forest","cpland",1,"cpland_1",26.2304096783063,"sppC",0,0
61,0.29715,-51.13442,"Cerrado","Forest","cpland",1,"cpland_1",26.2304096783063,"sppD",0,0
61,0.29715,-51.13442,"Cerrado","Forest","cpland",1,"cpland_1",26.2304096783063,"sppE",0,0
61,0.29715,-51.13442,"Cerrado","Forest","cpland",1,"cpland_1",26.2304096783063,"sppF",0,0
61,0.29715,-51.13442,"Cerrado","Forest","cpland",1,"cpland_1",26.2304096783063,"sppG",2,1
61,0.29715,-51.13442,"Cerrado","Forest","cpland",1,"cpland_1",26.2304096783063,"sppH",0,0
61,0.29715,-51.13442,"Cerrado","Forest","cpland",1,"cpland_1",26.2304096783063,"sppI",0,0
61,0.29715,-51.13442,"Cerrado","Forest","cpland",1,"cpland_1",26.2304096783063,"sppJ",3,1
61,0.29715,-51.13442,"Cerrado","Forest","cpland",1,"cpland_1",26.2304096783063,"sppK",0,0
61,0.29715,-51.13442,"Cerrado","Forest","cpland",10,"cpland_10",27.9313921066352,"sppA",0,0
61,0.29715,-51.13442,"Cerrado","Forest","cpland",10,"cpland_10",27.9313921066352,"sppB",0,0
61,0.29715,-51.13442,"Cerrado","Forest","cpland",10,"cpland_10",27.9313921066352,"sppC",0,0
61,0.29715,-51.13442,"Cerrado","Forest","cpland",10,"cpland_10",27.9313921066352,"sppD",0,0
61,0.29715,-51.13442,"Cerrado","Forest","cpland",10,"cpland_10",27.9313921066352,"sppE",0,0
61,0.29715,-51.13442,"Cerrado","Forest","cpland",10,"cpland_10",27.9313921066352,"sppF",0,0
61,0.29715,-51.13442,"Cerrado","Forest","cpland",10,"cpland_10",27.9313921066352,"sppG",2,1
61,0.29715,-51.13442,"Cerrado","Forest","cpland",10,"cpland_10",27.9313921066352,"sppH",0,0
61,0.29715,-51.13442,"Cerrado","Forest","cpland",10,"cpland_10",27.9313921066352,"sppI",0,0
61,0.29715,-51.13442,"Cerrado","Forest","cpland",10,"cpland_10",27.9313921066352,"sppJ",3,1
61,0.29715,-51.13442,"Cerrado","Forest","cpland",10,"cpland_10",27.9313921066352,"sppK",0,0
62,0.31558,-51.16727,"Cerrado","Forest","cpland",1,"cpland_1",31.4804623004953,"sppA",0,0
62,0.31558,-51.16727,"Cerrado","Forest","cpland",1,"cpland_1",31.4804623004953,"sppB",0,0
62,0.31558,-51.16727,"Cerrado","Forest","cpland",1,"cpland_1",31.4804623004953,"sppC",0,0
62,0.31558,-51.16727,"Cerrado","Forest","cpland",1,"cpland_1",31.4804623004953,"sppD",0,0
62,0.31558,-51.16727,"Cerrado","Forest","cpland",1,"cpland_1",31.4804623004953,"sppE",0,0
62,0.31558,-51.16727,"Cerrado","Forest","cpland",1,"cpland_1",31.4804623004953,"sppF",0,0
62,0.31558,-51.16727,"Cerrado","Forest","cpland",1,"cpland_1",31.4804623004953,"sppG",2,1
62,0.31558,-51.16727,"Cerrado","Forest","cpland",1,"cpland_1",31.4804623004953,"sppH",2,1
62,0.31558,-51.16727,"Cerrado","Forest","cpland",1,"cpland_1",31.4804623004953,"sppI",1,1
62,0.31558,-51.16727,"Cerrado","Forest","cpland",1,"cpland_1",31.4804623004953,"sppJ",1,1
62,0.31558,-51.16727,"Cerrado","Forest","cpland",1,"cpland_1",31.4804623004953,"sppK",1,1
62,0.31558,-51.16727,"Cerrado","Forest","cpland",10,"cpland_10",35.0947983463065,"sppA",0,0
62,0.31558,-51.16727,"Cerrado","Forest","cpland",10,"cpland_10",35.0947983463065,"sppB",0,0
62,0.31558,-51.16727,"Cerrado","Forest","cpland",10,"cpland_10",35.0947983463065,"sppC",0,0
62,0.31558,-51.16727,"Cerrado","Forest","cpland",10,"cpland_10",35.0947983463065,"sppD",0,0
62,0.31558,-51.16727,"Cerrado","Forest","cpland",10,"cpland_10",35.0947983463065,"sppE",0,0
62,0.31558,-51.16727,"Cerrado","Forest","cpland",10,"cpland_10",35.0947983463065,"sppF",0,0
62,0.31558,-51.16727,"Cerrado","Forest","cpland",10,"cpland_10",35.0947983463065,"sppG",2,1
62,0.31558,-51.16727,"Cerrado","Forest","cpland",10,"cpland_10",35.0947983463065,"sppH",2,1
62,0.31558,-51.16727,"Cerrado","Forest","cpland",10,"cpland_10",35.0947983463065,"sppI",1,1
62,0.31558,-51.16727,"Cerrado","Forest","cpland",10,"cpland_10",35.0947983463065,"sppJ",1,1
62,0.31558,-51.16727,"Cerrado","Forest","cpland",10,"cpland_10",35.0947983463065,"sppK",1,1
63,0.31662,-51.19949,"Cerrado","Forest","cpland",1,"cpland_1",45.6545654565457,"sppA",0,0
63,0.31662,-51.19949,"Cerrado","Forest","cpland",1,"cpland_1",45.6545654565457,"sppB",0,0
63,0.31662,-51.19949,"Cerrado","Forest","cpland",1,"cpland_1",45.6545654565457,"sppC",1,1
63,0.31662,-51.19949,"Cerrado","Forest","cpland",1,"cpland_1",45.6545654565457,"sppD",0,0
63,0.31662,-51.19949,"Cerrado","Forest","cpland",1,"cpland_1",45.6545654565457,"sppE",0,0
63,0.31662,-51.19949,"Cerrado","Forest","cpland",1,"cpland_1",45.6545654565457,"sppF",0,0
63,0.31662,-51.19949,"Cerrado","Forest","cpland",1,"cpland_1",45.6545654565457,"sppG",4,1
63,0.31662,-51.19949,"Cerrado","Forest","cpland",1,"cpland_1",45.6545654565457,"sppH",2,1
63,0.31662,-51.19949,"Cerrado","Forest","cpland",1,"cpland_1",45.6545654565457,"sppI",3,1
63,0.31662,-51.19949,"Cerrado","Forest","cpland",1,"cpland_1",45.6545654565457,"sppJ",1,1
63,0.31662,-51.19949,"Cerrado","Forest","cpland",1,"cpland_1",45.6545654565457,"sppK",1,1
63,0.31662,-51.19949,"Cerrado","Forest","cpland",10,"cpland_10",39.5242939357961,"sppA",0,0
63,0.31662,-51.19949,"Cerrado","Forest","cpland",10,"cpland_10",39.5242939357961,"sppB",0,0
63,0.31662,-51.19949,"Cerrado","Forest","cpland",10,"cpland_10",39.5242939357961,"sppC",1,1
63,0.31662,-51.19949,"Cerrado","Forest","cpland",10,"cpland_10",39.5242939357961,"sppD",0,0
63,0.31662,-51.19949,"Cerrado","Forest","cpland",10,"cpland_10",39.5242939357961,"sppE",0,0
63,0.31662,-51.19949,"Cerrado","Forest","cpland",10,"cpland_10",39.5242939357961,"sppF",0,0
63,0.31662,-51.19949,"Cerrado","Forest","cpland",10,"cpland_10",39.5242939357961,"sppG",4,1
63,0.31662,-51.19949,"Cerrado","Forest","cpland",10,"cpland_10",39.5242939357961,"sppH",2,1
63,0.31662,-51.19949,"Cerrado","Forest","cpland",10,"cpland_10",39.5242939357961,"sppI",3,1
63,0.31662,-51.19949,"Cerrado","Forest","cpland",10,"cpland_10",39.5242939357961,"sppJ",1,1
63,0.31662,-51.19949,"Cerrado","Forest","cpland",10,"cpland_10",39.5242939357961,"sppK",1,1
64,0.78295,-51.59986,"Floresta","Forest","cpland",1,"cpland_1",79.1861424250756,"sppA",0,0
64,0.78295,-51.59986,"Floresta","Forest","cpland",1,"cpland_1",79.1861424250756,"sppB",1,1
64,0.78295,-51.59986,"Floresta","Forest","cpland",1,"cpland_1",79.1861424250756,"sppC",0,0
64,0.78295,-51.59986,"Floresta","Forest","cpland",1,"cpland_1",79.1861424250756,"sppD",0,0
64,0.78295,-51.59986,"Floresta","Forest","cpland",1,"cpland_1",79.1861424250756,"sppE",0,0
64,0.78295,-51.59986,"Floresta","Forest","cpland",1,"cpland_1",79.1861424250756,"sppF",2,1
64,0.78295,-51.59986,"Floresta","Forest","cpland",1,"cpland_1",79.1861424250756,"sppG",4,1
64,0.78295,-51.59986,"Floresta","Forest","cpland",1,"cpland_1",79.1861424250756,"sppH",1,1
64,0.78295,-51.59986,"Floresta","Forest","cpland",1,"cpland_1",79.1861424250756,"sppI",2,1
64,0.78295,-51.59986,"Floresta","Forest","cpland",1,"cpland_1",79.1861424250756,"sppJ",3,1
64,0.78295,-51.59986,"Floresta","Forest","cpland",1,"cpland_1",79.1861424250756,"sppK",1,1
64,0.78295,-51.59986,"Floresta","Forest","cpland",10,"cpland_10",96.1043229886882,"sppA",0,0
64,0.78295,-51.59986,"Floresta","Forest","cpland",10,"cpland_10",96.1043229886882,"sppB",1,1
64,0.78295,-51.59986,"Floresta","Forest","cpland",10,"cpland_10",96.1043229886882,"sppC",0,0
64,0.78295,-51.59986,"Floresta","Forest","cpland",10,"cpland_10",96.1043229886882,"sppD",0,0
64,0.78295,-51.59986,"Floresta","Forest","cpland",10,"cpland_10",96.1043229886882,"sppE",0,0
64,0.78295,-51.59986,"Floresta","Forest","cpland",10,"cpland_10",96.1043229886882,"sppF",2,1
64,0.78295,-51.59986,"Floresta","Forest","cpland",10,"cpland_10",96.1043229886882,"sppG",4,1
64,0.78295,-51.59986,"Floresta","Forest","cpland",10,"cpland_10",96.1043229886882,"sppH",1,1
64,0.78295,-51.59986,"Floresta","Forest","cpland",10,"cpland_10",96.1043229886882,"sppI",2,1
64,0.78295,-51.59986,"Floresta","Forest","cpland",10,"cpland_10",96.1043229886882,"sppJ",3,1
64,0.78295,-51.59986,"Floresta","Forest","cpland",10,"cpland_10",96.1043229886882,"sppK",1,1
65,0.8194,-51.60704,"Floresta","Forest","cpland",1,"cpland_1",78.8079470198676,"sppA",0,0
65,0.8194,-51.60704,"Floresta","Forest","cpland",1,"cpland_1",78.8079470198676,"sppB",0,0
65,0.8194,-51.60704,"Floresta","Forest","cpland",1,"cpland_1",78.8079470198676,"sppC",0,0
65,0.8194,-51.60704,"Floresta","Forest","cpland",1,"cpland_1",78.8079470198676,"sppD",0,0
65,0.8194,-51.60704,"Floresta","Forest","cpland",1,"cpland_1",78.8079470198676,"sppE",1,1
65,0.8194,-51.60704,"Floresta","Forest","cpland",1,"cpland_1",78.8079470198676,"sppF",2,1
65,0.8194,-51.60704,"Floresta","Forest","cpland",1,"cpland_1",78.8079470198676,"sppG",5,1
65,0.8194,-51.60704,"Floresta","Forest","cpland",1,"cpland_1",78.8079470198676,"sppH",2,1
65,0.8194,-51.60704,"Floresta","Forest","cpland",1,"cpland_1",78.8079470198676,"sppI",0,0
65,0.8194,-51.60704,"Floresta","Forest","cpland",1,"cpland_1",78.8079470198676,"sppJ",2,1
65,0.8194,-51.60704,"Floresta","Forest","cpland",1,"cpland_1",78.8079470198676,"sppK",3,1
65,0.8194,-51.60704,"Floresta","Forest","cpland",10,"cpland_10",97.0486238999983,"sppA",0,0
65,0.8194,-51.60704,"Floresta","Forest","cpland",10,"cpland_10",97.0486238999983,"sppB",0,0
65,0.8194,-51.60704,"Floresta","Forest","cpland",10,"cpland_10",97.0486238999983,"sppC",0,0
